id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
0;searchpage;requests;1598065167.4333408;-3.985761880874634;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
1;searchpage;requests;1598065203.1600113;-6.380025386810303;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
2;searchpage;requests;1598065239.393596;-8.459945917129517;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
3;searchpage;requests;1598065323.0794873;-2.3799188137054443;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223719;200;True;
4;searchpage;requests;1598065435.6707563;-3.179738998413086;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
5;searchpage;requests;1598065482.95017;-5.644313812255859;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
6;searchpage;requests;1598065489.2096572;-3.4835968017578125;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;223718;200;True;
7;searchpage;requests;1598065493.3002253;-5.209017992019653;https://www.jobindex.dk/jobsoegning?lang=da?page=3.html;https://www.jobindex.dk/jobsoegning?lang=da?page=3.html;223718;200;True;
8;searchpage;requests;1598065499.2331831;-8.987998723983765;https://www.jobindex.dk/jobsoegning?lang=da?page=4.html;https://www.jobindex.dk/jobsoegning?lang=da?page=4.html;223718;200;True;
9;searchpage;requests;1598065508.8314877;-38.22656273841858;https://www.jobindex.dk/jobsoegning?lang=da?page=5.html;;0;;False;HTTPSConnectionPool(host='www.jobindex.dk', port=443): Read timed out.
10;searchpage;requests;1598065547.5596602;-20.720781326293945;https://www.jobindex.dk/jobsoegning?lang=da?page=5.html;https://www.jobindex.dk/jobsoegning?lang=da?page=5.html;223718;200;True;
11;searchpage;requests;1598065568.8956175;-1.761812448501587;https://www.jobindex.dk/jobsoegning?lang=da?page=6.html;https://www.jobindex.dk/jobsoegning?lang=da?page=6.html;223718;200;True;
12;searchpage;requests;1598065571.2724462;-5.580552816390991;https://www.jobindex.dk/jobsoegning?lang=da?page=7.html;https://www.jobindex.dk/jobsoegning?lang=da?page=7.html;223718;200;True;
13;searchpage;requests;1598065577.4521916;-30.001563549041748;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;;0;;False;HTTPSConnectionPool(host='www.jobindex.dk', port=443): Read timed out. (read timeout=30)
14;searchpage;requests;1598065607.957066;-0.0031325817108154297;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;;0;;False;HTTPSConnectionPool(host='www.jobindex.dk', port=443): Max retries exceeded with url: /jobsoegning?lang=da?page=8.html (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x000001AFAF76D3C8>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
15;searchpage;requests;1598065608.4674757;-0.00798940658569336;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;;0;;False;HTTPSConnectionPool(host='www.jobindex.dk', port=443): Max retries exceeded with url: /jobsoegning?lang=da?page=8.html (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x000001AFAF76D948>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
16;searchpage;requests;1598065608.9757066;-0.0030875205993652344;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;;0;;False;HTTPSConnectionPool(host='www.jobindex.dk', port=443): Max retries exceeded with url: /jobsoegning?lang=da?page=8.html (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x000001AFADF8AD88>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
17;searchpage;requests;1598065609.4831011;0.0;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;;0;;False;HTTPSConnectionPool(host='www.jobindex.dk', port=443): Max retries exceeded with url: /jobsoegning?lang=da?page=8.html (Caused by NewConnectionError('<urllib3.connection.VerifiedHTTPSConnection object at 0x000001AFAF76DB88>: Failed to establish a new connection: [Errno 11001] getaddrinfo failed'))
18;searchpage;requests;1598065636.5899513;-2.812244415283203;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;https://www.jobindex.dk/jobsoegning?lang=da?page=1.html;223718;200;True;
19;searchpage;requests;1598065640.1532276;-1.2902438640594482;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;https://www.jobindex.dk/jobsoegning?lang=da?page=2.html;223718;200;True;
20;searchpage;requests;1598065642.1647568;-1.234518051147461;https://www.jobindex.dk/jobsoegning?lang=da?page=3.html;https://www.jobindex.dk/jobsoegning?lang=da?page=3.html;223718;200;True;
21;searchpage;requests;1598065643.9943464;-1.198521375656128;https://www.jobindex.dk/jobsoegning?lang=da?page=4.html;https://www.jobindex.dk/jobsoegning?lang=da?page=4.html;223718;200;True;
22;searchpage;requests;1598065645.851878;-1.0946934223175049;https://www.jobindex.dk/jobsoegning?lang=da?page=5.html;https://www.jobindex.dk/jobsoegning?lang=da?page=5.html;223719;200;True;
23;searchpage;requests;1598065647.545606;-1.370271921157837;https://www.jobindex.dk/jobsoegning?lang=da?page=6.html;https://www.jobindex.dk/jobsoegning?lang=da?page=6.html;223718;200;True;
24;searchpage;requests;1598065649.599019;-1.362152099609375;https://www.jobindex.dk/jobsoegning?lang=da?page=7.html;https://www.jobindex.dk/jobsoegning?lang=da?page=7.html;223718;200;True;
25;searchpage;requests;1598065651.592166;-1.2638695240020752;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;https://www.jobindex.dk/jobsoegning?lang=da?page=8.html;223718;200;True;
26;searchpage;requests;1598065653.5014033;-1.233891487121582;https://www.jobindex.dk/jobsoegning?lang=da?page=9.html;https://www.jobindex.dk/jobsoegning?lang=da?page=9.html;223718;200;True;
27;searchpage;requests;1598065655.3704166;-1.2224068641662598;https://www.jobindex.dk/jobsoegning?lang=da?page=10.html;https://www.jobindex.dk/jobsoegning?lang=da?page=10.html;223720;200;True;
28;searchpage;requests;1598065657.211992;-1.2552387714385986;https://www.jobindex.dk/jobsoegning?lang=da?page=11.html;https://www.jobindex.dk/jobsoegning?lang=da?page=11.html;223720;200;True;
29;searchpage;requests;1598065659.0655086;-1.0896899700164795;https://www.jobindex.dk/jobsoegning?lang=da?page=12.html;https://www.jobindex.dk/jobsoegning?lang=da?page=12.html;223720;200;True;
30;searchpage;requests;1598065660.846672;-1.1106173992156982;https://www.jobindex.dk/jobsoegning?lang=da?page=13.html;https://www.jobindex.dk/jobsoegning?lang=da?page=13.html;223720;200;True;
31;searchpage;requests;1598065662.596624;-1.0831453800201416;https://www.jobindex.dk/jobsoegning?lang=da?page=14.html;https://www.jobindex.dk/jobsoegning?lang=da?page=14.html;223720;200;True;
32;searchpage;requests;1598065664.2989428;-0.9909393787384033;https://www.jobindex.dk/jobsoegning?lang=da?page=15.html;https://www.jobindex.dk/jobsoegning?lang=da?page=15.html;223720;200;True;
33;searchpage;requests;1598065665.9090545;-1.1179604530334473;https://www.jobindex.dk/jobsoegning?lang=da?page=16.html;https://www.jobindex.dk/jobsoegning?lang=da?page=16.html;223721;200;True;
34;searchpage;requests;1598065667.6262639;-1.0914690494537354;https://www.jobindex.dk/jobsoegning?lang=da?page=17.html;https://www.jobindex.dk/jobsoegning?lang=da?page=17.html;223720;200;True;
35;searchpage;requests;1598065669.4293597;-1.0496318340301514;https://www.jobindex.dk/jobsoegning?lang=da?page=18.html;https://www.jobindex.dk/jobsoegning?lang=da?page=18.html;223720;200;True;
36;searchpage;requests;1598065671.102189;-0.9717941284179688;https://www.jobindex.dk/jobsoegning?lang=da?page=19.html;https://www.jobindex.dk/jobsoegning?lang=da?page=19.html;223720;200;True;
37;searchpage;requests;1598065672.756328;-1.178295373916626;https://www.jobindex.dk/jobsoegning?lang=da?page=20.html;https://www.jobindex.dk/jobsoegning?lang=da?page=20.html;223721;200;True;
38;searchpage;requests;1598065674.5427759;-0.9506247043609619;https://www.jobindex.dk/jobsoegning?lang=da?page=21.html;https://www.jobindex.dk/jobsoegning?lang=da?page=21.html;223720;200;True;
39;searchpage;requests;1598065676.1157105;-1.1585066318511963;https://www.jobindex.dk/jobsoegning?lang=da?page=22.html;https://www.jobindex.dk/jobsoegning?lang=da?page=22.html;223720;200;True;
40;searchpage;requests;1598065677.9654932;-1.1103324890136719;https://www.jobindex.dk/jobsoegning?lang=da?page=23.html;https://www.jobindex.dk/jobsoegning?lang=da?page=23.html;223720;200;True;
41;searchpage;requests;1598065679.7389247;-1.162675142288208;https://www.jobindex.dk/jobsoegning?lang=da?page=24.html;https://www.jobindex.dk/jobsoegning?lang=da?page=24.html;223720;200;True;
42;searchpage;requests;1598065681.5085604;-1.5142648220062256;https://www.jobindex.dk/jobsoegning?lang=da?page=25.html;https://www.jobindex.dk/jobsoegning?lang=da?page=25.html;223720;200;True;
43;searchpage;requests;1598065683.6190665;-1.390265703201294;https://www.jobindex.dk/jobsoegning?lang=da?page=26.html;https://www.jobindex.dk/jobsoegning?lang=da?page=26.html;223720;200;True;
44;searchpage;requests;1598065685.6443622;-1.1424448490142822;https://www.jobindex.dk/jobsoegning?lang=da?page=27.html;https://www.jobindex.dk/jobsoegning?lang=da?page=27.html;223720;200;True;
45;searchpage;requests;1598065687.4668837;-1.0775744915008545;https://www.jobindex.dk/jobsoegning?lang=da?page=28.html;https://www.jobindex.dk/jobsoegning?lang=da?page=28.html;223720;200;True;
46;searchpage;requests;1598065689.1516454;-1.2785365581512451;https://www.jobindex.dk/jobsoegning?lang=da?page=29.html;https://www.jobindex.dk/jobsoegning?lang=da?page=29.html;223720;200;True;
47;searchpage;requests;1598065691.0731122;-1.086517572402954;https://www.jobindex.dk/jobsoegning?lang=da?page=30.html;https://www.jobindex.dk/jobsoegning?lang=da?page=30.html;223720;200;True;
48;searchpage;requests;1598065692.8307357;-1.1913163661956787;https://www.jobindex.dk/jobsoegning?lang=da?page=31.html;https://www.jobindex.dk/jobsoegning?lang=da?page=31.html;223720;200;True;
49;searchpage;requests;1598065694.6644998;-1.0424349308013916;https://www.jobindex.dk/jobsoegning?lang=da?page=32.html;https://www.jobindex.dk/jobsoegning?lang=da?page=32.html;223720;200;True;
50;searchpage;requests;1598065696.354185;-1.0426509380340576;https://www.jobindex.dk/jobsoegning?lang=da?page=33.html;https://www.jobindex.dk/jobsoegning?lang=da?page=33.html;223721;200;True;
51;searchpage;requests;1598065698.0837154;-1.0874381065368652;https://www.jobindex.dk/jobsoegning?lang=da?page=34.html;https://www.jobindex.dk/jobsoegning?lang=da?page=34.html;223720;200;True;
52;searchpage;requests;1598065699.797427;-1.1187107563018799;https://www.jobindex.dk/jobsoegning?lang=da?page=35.html;https://www.jobindex.dk/jobsoegning?lang=da?page=35.html;223720;200;True;
53;searchpage;requests;1598065701.535143;-1.0547091960906982;https://www.jobindex.dk/jobsoegning?lang=da?page=36.html;https://www.jobindex.dk/jobsoegning?lang=da?page=36.html;223720;200;True;
54;searchpage;requests;1598065703.2208984;-1.126457929611206;https://www.jobindex.dk/jobsoegning?lang=da?page=37.html;https://www.jobindex.dk/jobsoegning?lang=da?page=37.html;223720;200;True;
55;searchpage;requests;1598065704.9585352;-1.0266342163085938;https://www.jobindex.dk/jobsoegning?lang=da?page=38.html;https://www.jobindex.dk/jobsoegning?lang=da?page=38.html;223720;200;True;
56;searchpage;requests;1598065706.6843631;-1.1105475425720215;https://www.jobindex.dk/jobsoegning?lang=da?page=39.html;https://www.jobindex.dk/jobsoegning?lang=da?page=39.html;223720;200;True;
57;searchpage;requests;1598065708.4099257;-1.1026861667633057;https://www.jobindex.dk/jobsoegning?lang=da?page=40.html;https://www.jobindex.dk/jobsoegning?lang=da?page=40.html;223720;200;True;
58;searchpage;requests;1598065710.1398509;-1.0792038440704346;https://www.jobindex.dk/jobsoegning?lang=da?page=41.html;https://www.jobindex.dk/jobsoegning?lang=da?page=41.html;223720;200;True;
59;searchpage;requests;1598065711.8535624;-1.0066261291503906;https://www.jobindex.dk/jobsoegning?lang=da?page=42.html;https://www.jobindex.dk/jobsoegning?lang=da?page=42.html;223721;200;True;
60;searchpage;requests;1598065713.4671721;-0.9987349510192871;https://www.jobindex.dk/jobsoegning?lang=da?page=43.html;https://www.jobindex.dk/jobsoegning?lang=da?page=43.html;223720;200;True;
61;searchpage;requests;1598065715.1485343;-1.2742595672607422;https://www.jobindex.dk/jobsoegning?lang=da?page=44.html;https://www.jobindex.dk/jobsoegning?lang=da?page=44.html;223720;200;True;
62;searchpage;requests;1598065717.0490365;-1.1074519157409668;https://www.jobindex.dk/jobsoegning?lang=da?page=45.html;https://www.jobindex.dk/jobsoegning?lang=da?page=45.html;223720;200;True;
63;searchpage;requests;1598065718.7827213;-1.2305161952972412;https://www.jobindex.dk/jobsoegning?lang=da?page=46.html;https://www.jobindex.dk/jobsoegning?lang=da?page=46.html;223720;200;True;
64;searchpage;requests;1598065720.6442375;-1.0355241298675537;https://www.jobindex.dk/jobsoegning?lang=da?page=47.html;https://www.jobindex.dk/jobsoegning?lang=da?page=47.html;223720;200;True;
65;searchpage;requests;1598065722.2860446;-1.122499704360962;https://www.jobindex.dk/jobsoegning?lang=da?page=48.html;https://www.jobindex.dk/jobsoegning?lang=da?page=48.html;223721;200;True;
66;searchpage;requests;1598065724.0876365;-1.2792072296142578;https://www.jobindex.dk/jobsoegning?lang=da?page=49.html;https://www.jobindex.dk/jobsoegning?lang=da?page=49.html;223720;200;True;
67;searchpage;requests;1598065725.9890964;-1.2263619899749756;https://www.jobindex.dk/jobsoegning?lang=da?page=50.html;https://www.jobindex.dk/jobsoegning?lang=da?page=50.html;223720;200;True;
68;searchpage;requests;1598065727.8346364;-1.0748567581176758;https://www.jobindex.dk/jobsoegning?lang=da?page=51.html;https://www.jobindex.dk/jobsoegning?lang=da?page=51.html;223720;200;True;
69;searchpage;requests;1598065729.5243766;-0.9747042655944824;https://www.jobindex.dk/jobsoegning?lang=da?page=52.html;https://www.jobindex.dk/jobsoegning?lang=da?page=52.html;223720;200;True;
70;searchpage;requests;1598065731.1183958;-1.130342721939087;https://www.jobindex.dk/jobsoegning?lang=da?page=53.html;https://www.jobindex.dk/jobsoegning?lang=da?page=53.html;223720;200;True;
71;searchpage;requests;1598065732.943841;-1.3341929912567139;https://www.jobindex.dk/jobsoegning?lang=da?page=54.html;https://www.jobindex.dk/jobsoegning?lang=da?page=54.html;223720;200;True;
72;searchpage;requests;1598065734.9051938;-1.0954515933990479;https://www.jobindex.dk/jobsoegning?lang=da?page=55.html;https://www.jobindex.dk/jobsoegning?lang=da?page=55.html;223720;200;True;
73;searchpage;requests;1598065736.666873;-1.094506025314331;https://www.jobindex.dk/jobsoegning?lang=da?page=56.html;https://www.jobindex.dk/jobsoegning?lang=da?page=56.html;223720;200;True;
74;searchpage;requests;1598065738.3805492;-0.9986720085144043;https://www.jobindex.dk/jobsoegning?lang=da?page=57.html;https://www.jobindex.dk/jobsoegning?lang=da?page=57.html;223720;200;True;
75;searchpage;requests;1598065739.9873338;-1.0776326656341553;https://www.jobindex.dk/jobsoegning?lang=da?page=58.html;https://www.jobindex.dk/jobsoegning?lang=da?page=58.html;223720;200;True;
76;searchpage;requests;1598065741.684138;-1.0994606018066406;https://www.jobindex.dk/jobsoegning?lang=da?page=59.html;https://www.jobindex.dk/jobsoegning?lang=da?page=59.html;223720;200;True;
77;searchpage;requests;1598065743.4946985;-1.230266809463501;https://www.jobindex.dk/jobsoegning?lang=da?page=60.html;https://www.jobindex.dk/jobsoegning?lang=da?page=60.html;223720;200;True;
78;searchpage;requests;1598065745.3512409;-1.6138803958892822;https://www.jobindex.dk/jobsoegning?lang=da?page=61.html;https://www.jobindex.dk/jobsoegning?lang=da?page=61.html;223720;200;True;
79;searchpage;requests;1598065747.6052654;-1.6219375133514404;https://www.jobindex.dk/jobsoegning?lang=da?page=62.html;https://www.jobindex.dk/jobsoegning?lang=da?page=62.html;223720;200;True;
80;searchpage;requests;1598065749.8422446;-1.3633627891540527;https://www.jobindex.dk/jobsoegning?lang=da?page=63.html;https://www.jobindex.dk/jobsoegning?lang=da?page=63.html;223720;200;True;
81;searchpage;requests;1598065751.8166282;-1.5061678886413574;https://www.jobindex.dk/jobsoegning?lang=da?page=64.html;https://www.jobindex.dk/jobsoegning?lang=da?page=64.html;223721;200;True;
82;searchpage;requests;1598065754.0018606;-1.0064709186553955;https://www.jobindex.dk/jobsoegning?lang=da?page=65.html;https://www.jobindex.dk/jobsoegning?lang=da?page=65.html;223721;200;True;
83;searchpage;requests;1598065755.6364126;-1.201624870300293;https://www.jobindex.dk/jobsoegning?lang=da?page=66.html;https://www.jobindex.dk/jobsoegning?lang=da?page=66.html;223720;200;True;
84;searchpage;requests;1598065757.4491093;-0.9467012882232666;https://www.jobindex.dk/jobsoegning?lang=da?page=67.html;https://www.jobindex.dk/jobsoegning?lang=da?page=67.html;223720;200;True;
85;searchpage;requests;1598065759.0113862;-1.1544585227966309;https://www.jobindex.dk/jobsoegning?lang=da?page=68.html;https://www.jobindex.dk/jobsoegning?lang=da?page=68.html;223720;200;True;
86;searchpage;requests;1598065760.7808685;-0.9716074466705322;https://www.jobindex.dk/jobsoegning?lang=da?page=69.html;https://www.jobindex.dk/jobsoegning?lang=da?page=69.html;223720;200;True;
87;searchpage;requests;1598065762.4261355;-0.9899260997772217;https://www.jobindex.dk/jobsoegning?lang=da?page=70.html;https://www.jobindex.dk/jobsoegning?lang=da?page=70.html;223720;200;True;
88;searchpage;requests;1598065764.0270936;-1.1193640232086182;https://www.jobindex.dk/jobsoegning?lang=da?page=71.html;https://www.jobindex.dk/jobsoegning?lang=da?page=71.html;223720;200;True;
89;searchpage;requests;1598065765.7527916;-1.0905828475952148;https://www.jobindex.dk/jobsoegning?lang=da?page=72.html;https://www.jobindex.dk/jobsoegning?lang=da?page=72.html;223720;200;True;
90;searchpage;requests;1598065767.451444;-1.1495420932769775;https://www.jobindex.dk/jobsoegning?lang=da?page=73.html;https://www.jobindex.dk/jobsoegning?lang=da?page=73.html;223720;200;True;
91;searchpage;requests;1598065769.2361393;-0.9867286682128906;https://www.jobindex.dk/jobsoegning?lang=da?page=74.html;https://www.jobindex.dk/jobsoegning?lang=da?page=74.html;223720;200;True;
92;searchpage;requests;1598065770.8988278;-1.174534797668457;https://www.jobindex.dk/jobsoegning?lang=da?page=75.html;https://www.jobindex.dk/jobsoegning?lang=da?page=75.html;223720;200;True;
93;searchpage;requests;1598065772.7094977;-1.034550428390503;https://www.jobindex.dk/jobsoegning?lang=da?page=76.html;https://www.jobindex.dk/jobsoegning?lang=da?page=76.html;223720;200;True;
94;searchpage;requests;1598065774.3703227;-1.0746879577636719;https://www.jobindex.dk/jobsoegning?lang=da?page=77.html;https://www.jobindex.dk/jobsoegning?lang=da?page=77.html;223720;200;True;
95;searchpage;requests;1598065776.0520437;-0.998701810836792;https://www.jobindex.dk/jobsoegning?lang=da?page=78.html;https://www.jobindex.dk/jobsoegning?lang=da?page=78.html;223720;200;True;
96;searchpage;requests;1598065777.6499085;-1.0707736015319824;https://www.jobindex.dk/jobsoegning?lang=da?page=79.html;https://www.jobindex.dk/jobsoegning?lang=da?page=79.html;223720;200;True;
97;searchpage;requests;1598065779.403681;-1.1064112186431885;https://www.jobindex.dk/jobsoegning?lang=da?page=80.html;https://www.jobindex.dk/jobsoegning?lang=da?page=80.html;223720;200;True;
98;searchpage;requests;1598065781.1424868;-0.9905884265899658;https://www.jobindex.dk/jobsoegning?lang=da?page=81.html;https://www.jobindex.dk/jobsoegning?lang=da?page=81.html;223720;200;True;
99;searchpage;requests;1598065782.7402687;-0.9859218597412109;https://www.jobindex.dk/jobsoegning?lang=da?page=82.html;https://www.jobindex.dk/jobsoegning?lang=da?page=82.html;223720;200;True;
100;searchpage;requests;1598065784.3452466;-0.9986355304718018;https://www.jobindex.dk/jobsoegning?lang=da?page=83.html;https://www.jobindex.dk/jobsoegning?lang=da?page=83.html;223720;200;True;
101;searchpage;requests;1598065785.9872196;-1.0268433094024658;https://www.jobindex.dk/jobsoegning?lang=da?page=84.html;https://www.jobindex.dk/jobsoegning?lang=da?page=84.html;223720;200;True;
102;searchpage;requests;1598065787.6410663;-1.1705975532531738;https://www.jobindex.dk/jobsoegning?lang=da?page=85.html;https://www.jobindex.dk/jobsoegning?lang=da?page=85.html;223720;200;True;
103;searchpage;requests;1598065789.5214949;-1.3092944622039795;https://www.jobindex.dk/jobsoegning?lang=da?page=86.html;https://www.jobindex.dk/jobsoegning?lang=da?page=86.html;223720;200;True;
104;searchpage;requests;1598065791.4539564;-1.0877048969268799;https://www.jobindex.dk/jobsoegning?lang=da?page=87.html;https://www.jobindex.dk/jobsoegning?lang=da?page=87.html;223721;200;True;
105;searchpage;requests;1598065793.151974;-1.1506552696228027;https://www.jobindex.dk/jobsoegning?lang=da?page=88.html;https://www.jobindex.dk/jobsoegning?lang=da?page=88.html;223721;200;True;
106;searchpage;requests;1598065794.9057527;-1.3269412517547607;https://www.jobindex.dk/jobsoegning?lang=da?page=89.html;https://www.jobindex.dk/jobsoegning?lang=da?page=89.html;223720;200;True;
107;searchpage;requests;1598065796.8711946;-1.1742582321166992;https://www.jobindex.dk/jobsoegning?lang=da?page=90.html;https://www.jobindex.dk/jobsoegning?lang=da?page=90.html;223720;200;True;
108;searchpage;requests;1598065798.712997;-1.3362784385681152;https://www.jobindex.dk/jobsoegning?lang=da?page=91.html;https://www.jobindex.dk/jobsoegning?lang=da?page=91.html;223720;200;True;
109;searchpage;requests;1598065800.6485136;-1.5901594161987305;https://www.jobindex.dk/jobsoegning?lang=da?page=92.html;https://www.jobindex.dk/jobsoegning?lang=da?page=92.html;223720;200;True;
110;searchpage;requests;1598065802.8864725;-1.3938684463500977;https://www.jobindex.dk/jobsoegning?lang=da?page=93.html;https://www.jobindex.dk/jobsoegning?lang=da?page=93.html;223720;200;True;
111;searchpage;requests;1598065804.9157796;-1.117502212524414;https://www.jobindex.dk/jobsoegning?lang=da?page=94.html;https://www.jobindex.dk/jobsoegning?lang=da?page=94.html;223720;200;True;
112;searchpage;requests;1598065806.6374793;-1.1384882926940918;https://www.jobindex.dk/jobsoegning?lang=da?page=95.html;https://www.jobindex.dk/jobsoegning?lang=da?page=95.html;223721;200;True;
113;searchpage;requests;1598065808.459083;-1.3023757934570312;https://www.jobindex.dk/jobsoegning?lang=da?page=96.html;https://www.jobindex.dk/jobsoegning?lang=da?page=96.html;223720;200;True;
114;searchpage;requests;1598065810.3844755;-0.9707367420196533;https://www.jobindex.dk/jobsoegning?lang=da?page=97.html;https://www.jobindex.dk/jobsoegning?lang=da?page=97.html;223720;200;True;
115;searchpage;requests;1598065812.039167;-1.0816981792449951;https://www.jobindex.dk/jobsoegning?lang=da?page=98.html;https://www.jobindex.dk/jobsoegning?lang=da?page=98.html;223720;200;True;
116;searchpage;requests;1598065813.728989;-1.4022870063781738;https://www.jobindex.dk/jobsoegning?lang=da?page=99.html;https://www.jobindex.dk/jobsoegning?lang=da?page=99.html;223720;200;True;
117;searchpage;requests;1598065815.7502902;-1.2423427104949951;https://www.jobindex.dk/jobsoegning?lang=da?page=100.html;https://www.jobindex.dk/jobsoegning?lang=da?page=100.html;223722;200;True;
118;searchpage;requests;1598065817.663902;-1.725541114807129;https://www.jobindex.dk/jobsoegning?lang=da?page=101.html;https://www.jobindex.dk/jobsoegning?lang=da?page=101.html;223722;200;True;
119;searchpage;requests;1598065820.0006456;-1.0077855587005615;https://www.jobindex.dk/jobsoegning?lang=da?page=102.html;https://www.jobindex.dk/jobsoegning?lang=da?page=102.html;223722;200;True;
120;searchpage;requests;1598065821.6116428;-1.1504371166229248;https://www.jobindex.dk/jobsoegning?lang=da?page=103.html;https://www.jobindex.dk/jobsoegning?lang=da?page=103.html;223722;200;True;
121;searchpage;requests;1598065823.3891134;-1.0067996978759766;https://www.jobindex.dk/jobsoegning?lang=da?page=104.html;https://www.jobindex.dk/jobsoegning?lang=da?page=104.html;223723;200;True;
122;searchpage;requests;1598065824.9961846;-1.2670869827270508;https://www.jobindex.dk/jobsoegning?lang=da?page=105.html;https://www.jobindex.dk/jobsoegning?lang=da?page=105.html;223722;200;True;
123;searchpage;requests;1598065826.8946497;-0.9765944480895996;https://www.jobindex.dk/jobsoegning?lang=da?page=106.html;https://www.jobindex.dk/jobsoegning?lang=da?page=106.html;223722;200;True;
124;searchpage;requests;1598065828.5674753;-0.9938838481903076;https://www.jobindex.dk/jobsoegning?lang=da?page=107.html;https://www.jobindex.dk/jobsoegning?lang=da?page=107.html;223722;200;True;
125;searchpage;requests;1598065830.172401;-0.7989397048950195;https://www.jobindex.dk/jobsoegning?lang=da?page=108.html;https://www.jobindex.dk/jobsoegning?lang=da?page=108.html;223723;200;True;
126;searchpage;requests;1598065831.5866654;-1.2063043117523193;https://www.jobindex.dk/jobsoegning?lang=da?page=109.html;https://www.jobindex.dk/jobsoegning?lang=da?page=109.html;223722;200;True;
127;searchpage;requests;1598065833.4080808;-1.0867137908935547;https://www.jobindex.dk/jobsoegning?lang=da?page=110.html;https://www.jobindex.dk/jobsoegning?lang=da?page=110.html;223722;200;True;
128;searchpage;requests;1598065835.1417644;-1.1545464992523193;https://www.jobindex.dk/jobsoegning?lang=da?page=111.html;https://www.jobindex.dk/jobsoegning?lang=da?page=111.html;223722;200;True;
129;searchpage;requests;1598065837.0154617;-1.1382806301116943;https://www.jobindex.dk/jobsoegning?lang=da?page=112.html;https://www.jobindex.dk/jobsoegning?lang=da?page=112.html;223722;200;True;
130;searchpage;requests;1598065838.80091;-1.102499008178711;https://www.jobindex.dk/jobsoegning?lang=da?page=113.html;https://www.jobindex.dk/jobsoegning?lang=da?page=113.html;223722;200;True;
131;searchpage;requests;1598065840.5546942;-1.0664246082305908;https://www.jobindex.dk/jobsoegning?lang=da?page=114.html;https://www.jobindex.dk/jobsoegning?lang=da?page=114.html;223722;200;True;
132;searchpage;requests;1598065842.2322972;-1.0790274143218994;https://www.jobindex.dk/jobsoegning?lang=da?page=115.html;https://www.jobindex.dk/jobsoegning?lang=da?page=115.html;223722;200;True;
133;searchpage;requests;1598065843.9149766;-1.1378047466278076;https://www.jobindex.dk/jobsoegning?lang=da?page=116.html;https://www.jobindex.dk/jobsoegning?lang=da?page=116.html;223722;200;True;
134;searchpage;requests;1598065845.7517998;-1.3100488185882568;https://www.jobindex.dk/jobsoegning?lang=da?page=117.html;https://www.jobindex.dk/jobsoegning?lang=da?page=117.html;223722;200;True;
135;searchpage;requests;1598065847.677025;-0.9986751079559326;https://www.jobindex.dk/jobsoegning?lang=da?page=118.html;https://www.jobindex.dk/jobsoegning?lang=da?page=118.html;223722;200;True;
136;searchpage;requests;1598065849.2830365;-1.0273759365081787;https://www.jobindex.dk/jobsoegning?lang=da?page=119.html;https://www.jobindex.dk/jobsoegning?lang=da?page=119.html;223722;200;True;
137;searchpage;requests;1598065850.928683;-0.9986677169799805;https://www.jobindex.dk/jobsoegning?lang=da?page=120.html;https://www.jobindex.dk/jobsoegning?lang=da?page=120.html;223722;200;True;
138;searchpage;requests;1598065852.5466723;-1.17464280128479;https://www.jobindex.dk/jobsoegning?lang=da?page=121.html;https://www.jobindex.dk/jobsoegning?lang=da?page=121.html;223722;200;True;
139;searchpage;requests;1598065854.4202545;-1.2061572074890137;https://www.jobindex.dk/jobsoegning?lang=da?page=122.html;https://www.jobindex.dk/jobsoegning?lang=da?page=122.html;223723;200;True;
