24,2,Arbejde inden for økonomi administration og salg,
241,3,Arbejde inden for finans og økonomi,
2411,4,Revisions- og regnskabscontrollerarbejde,
241100,5,Revisions- og regnskabscontrollerarbejde,Accountant Aut. revisor Intern Revisor Ligningsrevisor Reg. Revisor Registreret revisor Regnskabscontroller Skatterevisor Statsaut. revisor Statsrevisor Revisions- og regnskabscontrollerarbejde
2412,4,Rådgivning inden for finans pension forsikring og investering,
241210,5,Rådgivning af storkunder og private banking kunder inden for finans pension og forsikring,Bankbestyrer Bankfilialchef Bankfunktionær Erhvervskundechef (storkunder) Filialchef - finansiel sektor Filialdirektør - finansiel sektor Forsikringsrådgiver Kreditforeningskonsulent Kreditkonsulent Kundechef (storkunder finanssektoren) Private Banker Private Banking rådgiver Privatkundechef (storkunder finanssektoren) Relationship Manager storkunder Senior Cash Management consultant storkunder Senior Private Banker Senior Relationship Manager storkunder Sparekassefunktionær Storkundechef (finans) Storkundekonsulent Storkundekonsulent - finansielt område Storkunderådgiver (finans) Rådgivning af storkunder og private banking kunder inden for finans pension og forsikring
241220,5,Generel rådgivning af erhvervskunder inden for finans pension og forsikring,Bankbestyrer Bankfilialchef Bankfunktionær Bankrådgiver Erhvervskunderådgiver Erhvervsrådgiver Erhvervsrådgiver under uddannelse Filialchef - finansiel sektor Filialdirektør - finansiel sektor Finansiel rådgiver (erhverv) Forsikringsrådgiver Forsikringsrådgiver (erhverv) Kreditforeningskonsulent Kreditkonsulent Kundechef (erhverv finanssektoren) Landbrugsrådgiver (finans) Pensionsrådgiver Sparekassefuldmægtig Sparekassefunktionær Generel rådgivning af erhvervskunder inden for finans pension og forsikring
241230,5,Generel rådgivning af privatkunder inden for finans pension og forsikring,Bankfunktionær Bankrådgiver Bolig- og realkreditrådgiver Boligrådgiver Forsikringsrådgiver Forsikringsrådgiver (privat) Kreditforeningskonsulent Kreditkonsulent Kundechef (privat finanssektoren) Pensionskonsulent Pensionskonsulent (pensionsselskab) Pensionsrådgiver Pensionsrådgiver (i pensionsselskab) Privatkundechef (finans) Privatkunderådgiver Privatrådgiver Senior privatrådgiver Senior privatrådgiver bolig Sparekassefuldmægtig Sparekassefunktionær Generel rådgivning af privatkunder inden for finans pension og forsikring
241240,5,Rådgivning inden for specialområde som investering valuta og formue,Bankfunktionær Bankrådgiver Boligrådgiver Cash management rådgiver Formuerådgiver Investerings- og pensionsspecialist Kreditforeningskonsulent Kreditkonsulent Pantebrevschef Pensionskonsulent Pensionskonsulent (i ikke-pensionsselskab) Pensionsrådgiver Pensionsrådgiver (i ikke-pensionsselskab) Senior privatrådgiver invest Senior privatrådgiver pension (i ikke-pensionsselskab) Sparekassefunktionær Rådgivning inden for specialområde som investering valuta og formue
2413,4,Arbejde med analyse produktudvikling og vedligeholdelse inden for finans pension og forsikring,
241310,5,Analytikerarbejde inden for finans pension og forsikring,Aktieanalytiker Børsanalytiker Finansanalytiker Fondsanalytiker Quantitative Analyst (finans) Analytikerarbejde inden for finans pension og forsikring
241320,5,Arbejde med udvikling og vedligeholdelse af bank- pensions- og forsikringsprodukter,Forretningsudvikler (ikke it) Produktudvikler (finans) Arbejde med udvikling og vedligeholdelse af bank- pensions- og forsikringsprodukter
242,3,Arbejde inden for virksomhedsadministration - privat og offentlig,
2421,4,Analytikerarbejde inden for ledelse og virksomhedsorganisation,
242100,5,Analytikerarbejde inden for ledelse og virksomhedsorganisation,Business consultant Management consultant Organisationsanalytiker Analytikerarbejde inden for ledelse og virksomhedsorganisation
2422,4,Arbejde med virksomhedsstrategi/policy,
242200,5,Arbejde med virksomhedsstrategi/policy,Intelligence officer Policy analyst Sekretariatschef Arbejde med virksomhedsstrategi/policy
2423,4,Arbejde med analyse og rådgivning inden for HR,
242300,5,Arbejde med analyse og rådgivning inden for HR,HR analytiker HR controller HR konsulent Karrierevejleder Personaleadministrator Personalechef Uddannelseschef Arbejde med analyse og rådgivning inden for HR
2424,4,Arbejde med personaleudvikling og -oplæring,
242400,5,Arbejde med personaleudvikling og -oplæring,HR konsulent HR koordinator HR manager HR specialist Personaleadministrator Personalechef Rekrutteringschef Uddannelseschef Arbejde med personaleudvikling og -oplæring
243,3,Arbejde inden for salg marketing og PR,
2431,4,Arbejde inden for reklame og marketing,
243100,5,Arbejde inden for reklame og marketing,Marketingkonsulent Arbejde inden for reklame og marketing
2432,4,Arbejde inden for PR,
243200,5,Arbejde inden for PR,Art director - PR/reklame Informationsmedarbejder Informationsrådgiver Journalist - PR-arbejde Kommunikationsarbejder PR konsulent Presseansvarlig webmaster - indhold Arbejde inden for PR
2433,4,Arbejde inden for teknisk og medicinsk salg (undtagen informations- og kommunikationsteknologi),
243310,5,Arbejde inden for teknisk salg (undtagen informations- og kommunikationsteknologi),Arbejde inden for teknisk salg (undtagen informations- og kommunikationsteknologi)
243320,5,Arbejde inden for medicinsk salg,Lægemiddelkonsulent Arbejde inden for medicinsk salg
2434,4,Arbejde inden for salg af informations- og kommunikationsteknologi,
243400,5,Arbejde inden for salg af informations- og kommunikationsteknologi,Arbejde inden for salg af informations- og kommunikationsteknologi
25,2,Arbejde inden for informations- og kommunikationsteknologi,
251,3,Udvikling og analyse af software og applikationer,
2511,4,Systemanalytikerarbejde,
251110,5,Arbejde med overordnet IT-arkitektur,Entreprise Architect Entreprise forretningsarkitekt Forretningsarkitekt IT systemanalytiker IT-arkitekt Software arkitekt Solution Architect Systemanalytiker Arbejde med overordnet IT-arkitektur
251120,5,Design af IT-systemer og analyse af forretningsprocesser,Forretningsudvikler (it) It Business Analyst Proceskonsulent (It) Solution Architect Design af IT-systemer og analyse af forretningsprocesser
2512,4,Softwareudvikling,
251210,5,IT-projektstyring,Chef projektleder (it) It Project Manager IT-chefkonsulent - projektstyring IT-projektleder Programchef (it) Projektchef (it) Projektkonsulent (it) Projektkoordinator (it) Projektleder (it) Testkoordinator (it) Testmanager (it) Testspecialist (it) IT-projektstyring
251220,5,Rådgivning og programmering inden for softwareudvikling,Automatiseringsudvikler (it) Løsningsarkitekt (it) Systemprogrammør (it) Systemudvikler (it) Udvikler (it) Rådgivning og programmering inden for softwareudvikling
2513,4,Web- og multimedieudvikling,
251300,5,Web- og multimedieudvikling,Webdesigner Webudvikler Web- og multimedieudvikling
2514,4,Vedligeholdelse og dokumentation af software,
251400,5,Vedligeholdelse og dokumentation af software,Applikationsprogrammør It Deployment manager It Developer Systemkonstruktør Vedligeholdelse og dokumentation af software
2519,4,Andet arbejde med software herunder test og kvalitetssikring,
251900,5,Andet arbejde med software herunder test og kvalitetssikring,Tester (it) Andet arbejde med software herunder test og kvalitetssikring
252,3,Arbejde med databaser og netværk,
2521,4,Design og administration af databaser,
252100,5,Design og administration af databaser,Data administrator Database administrator Database analytiker Database arkitekt Design og administration af databaser
2522,4,Systemadministration,
252200,5,Systemadministration,IT-administrator Systemadministration
2523,4,Arbejde med computernetværk,
252300,5,Arbejde med computernetværk,Netværksanalytiker Arbejde med computernetværk
2529,4,Andet arbejde med databaser og netværk,
252900,5,Andet arbejde med databaser og netværk,Sikkerhedsspecialist Andet arbejde med databaser og netværk
26,2,Arbejde inden for jura samfundsvidenskab og kultur,
261,3,Juridisk arbejde,
2611,4,Advokatarbejde,
261110,5,Advokatarbejde,Advokat Højesteretssagfører Juridisk chef Kurator Landsretssagfører Overretssagfører Advokatarbejde
261120,5,Advokatfuldmægtigarbejde,Advokatfuldmægtig Fuldmægtig Cand. Jur. Advokatfuldmægtigarbejde
2612,4,Dommerarbejde,
261200,5,Dommerarbejde,Administrativ Dommer Byretsdommer Civildommer Dommer Dommerfuldmægtig Højesteretsdommer Kriminaldommer Landsdommer Retsassessor Retsformand Dommerarbejde
2619,4,Andet juridisk arbejde,
261900,5,Andet juridisk arbejde,Auditør Auditørfuldmægtig Byretsfuldmægtig Dispachør Generalauditør Havariagent Havarikaptajn Juridisk konsulent Notar Politiassessor Politifuldmægtig Retssekretær Statsadvokat Statsadvokatfuldmægtig Vicestatsadvokat Andet juridisk arbejde
262,3,Bibliotekar- arkivar- og museumsinspektørarbejde,
2621,4,Arkivar- og museumsinspektørarbejde,
262100,5,Arkivar- og museumsinspektørarbejde,Arkivar Byarkivar Museumsinspektør Museumsregistrator Arkivar- og museumsinspektørarbejde
2622,4,Bibliotekararbejde og andet informationsarbejde,
262200,5,Bibliotekararbejde og andet informationsarbejde,Bibliotekar Biblioteksfuldmægtig Biblioteksinspektør Biblioteksleder Børnebibliotekar Forskningsbibliotekar Førstebibliotekar Musikbibliotekar Overbibliotekar Skolebibliotekar Bibliotekararbejde og andet informationsarbejde
263,3,Arbejde inden for samfundsvidenskab og religion,
2631,4,Arbejde inden for samfundsøkonomi,
263100,5,Arbejde inden for samfundsøkonomi,Arbejdsmarkedsøkonom Fuldmægtig - økonom Nationaløkonom Samfundsøkonom Økonometriker Arbejde inden for samfundsøkonomi
2632,4,Arbejde inden for sociologi antropologi og beslægtede områder,
263200,5,Arbejde inden for sociologi antropologi og beslægtede områder ,Antropolog Arkæolog Etnograf Etnolog Fuldmægtig - sociolog Kultursociolog Sociolog Arbejde inden for sociologi antropologi og beslægtede områder
2633,4,Arbejde inden for filosofi historie og statskundskab,
263300,5,Arbejde inden for filosofi historie og statskundskab,Genealog Historiker Kunsthistoriker Slægtsforsker Arbejde inden for filosofi historie og statskundskab
2634,4,Arbejde inden for psykologi,
263400,5,Arbejde inden for psykologi,Arbejdspsykolog Børnepsykolog Chefpsykolog Hospitalspsykolog Klinisk Psykolog Psykoanalytiker Psykolog Psykoterapeut Skolepsykolog Socialpsykolog Arbejde inden for psykologi
2635,4,Socialrådgivningsarbejde,
263500,5,Socialrådgivningsarbejde,Forsorgsfuldmægtig Socialrådgiverkonsulent Socialvejleder Særforsorgskonsulent Socialrådgivningsarbejde
2636,4,Arbejde inden for religion,
263600,5,Arbejde inden for religion,Domprovst Frikirkepræst Frimenighedspræst Fængselspræst Metodistpræst Munk Nonne Overrabbiner Pastor Priorinde Provst Præst Sognepræst Sygehuspræst Sømandspræst Rabin Imam Arbejde inden for religion
264,3,Forfatterarbejde og journalistisk og sprogvidenskabeligt arbejde,
2641,4,Forfatterarbejde,
264100,5,Forfatterarbejde,Digter Dramatiker Forfatter Kunstanmelder Manuskriptforfatter Musikskribent Skribent Tekstforfatter - film/TV Tekstforfatter - PR/reklame Forfatterarbejde
2642,4,Journalistisk arbejde,
264200,5,Journalistisk arbejde,Anmelder Editor Filmanmelder Forlagsredaktør Freelance Journalist Journalist Kommunikationskonsulent Kommunikationsmedarbejder Korrekturchef Kulturredaktør Lokalredaktør Modejournalist Moderedaktør Musikredaktør Nyhedsrapporter Ordbogsredaktør Programchef Programmedarbejder Programredaktør Programsekretær Redaktionschef Redaktionskonsulent Redaktionssekretær Redaktør Reporter Sportsjournalist Studievært Teknisk redaktør Tekstchef Udsendelsesleder Journalistisk arbejde
2643,4,Translatørarbejde og andet sprogvidenskabeligt arbejde,
264310,5,Translatørarbejde,Statsaut. translatør Translatør Translatørarbejde
264320,5,Tolkearbejde,Tolk Tegnsprogstolk Tolkearbejde
264390,5,Andet sprogvidenskabeligt arbejde,Andet sprogvidenskabeligt arbejde
265,3,Arbejde med kunst og kreative fag,
2651,4,Kunstnerisk arbejde inden for visuelle kunstarter,
265100,5,Kunstnerisk arbejde inden for visuelle kunstarter,Art Director - film/TV Kunstvæver Kunstnerisk arbejde inden for visuelle kunstarter
2652,4,Kunstnerisk arbejde inden for musik og sang,
265200,5,Kunstnerisk arbejde inden for musik og sang,Kapelmester Kapelmusikus Kirkesanger Komponist Koncertmester Kordame Korist Korleder Musiker Musikkonsulent Musikleder Musikterapeut Operarepetitør Operasanger Orkesterkoordinator Orkestermusiker Sanger Sangkonsulent Sangskriver Vocalist Kunstnerisk arbejde inden for musik og sang
2653,4,Kunstnerisk arbejde inden for dans og koreografi,
265300,5,Kunstnerisk arbejde inden for dans og koreografi,Balletdanser Balletinstruktør Balletmester Danser Koreograf Solodanser Kunstnerisk arbejde inden for dans og koreografi
2654,4,Arbejde med instruktion og produktion af film teater og beslægtede funktioner,
265400,5,Arbejde med instruktion og produktion af film teater og beslægtede funktioner,Dramainstruktør Dramaturg Dukkemester Filminstruktør Kostumier - scenografi Sangpædagog Sceneinstruktør Scenograf Teaterinstruktør Arbejde med instruktion og produktion af film teater og beslægtede funktioner
2655,4,Skuespilarbejde,
265500,5,Skuespilarbejde,Skuespiller Skuespilarbejde
2656,4,Speakerarbejde på radio TV og andre medier,
265600,5,Speakerarbejde på radio TV og andre medier,Disc Jockey Operasufflør Oplæser Speaker Sufflør Suffløse Speakerarbejde på radio TV og andre medier
2659,4,Andet arbejde med kunst og kreative fag,
265900,5,Andet arbejde med kunst og kreative fag,Andet arbejde med kunst og kreative fag
3,1,Arbejde der forudsætter viden på mellemniveau,Teknikere og assistenter samt lignende funktioner inden for salg finansiering forretningsservice og administration samt politimæssigt arbejde.
31,2,Teknikerarbejde inden for videnskab ingeniørvirksomhed og skibs- og luftfart,
311,3,Teknikerarbejde inden for fysisk videnskab og ingeniørvirksomhed,
3111,4,Teknikerarbejde inden for kemisk fysisk biologisk og bioteknologisk videnskab,
311110,5,Laborantarbejde,Farvelaborant Kemilaborant Kontrollaborant - ikke biologiske emner Laborant Laborant - ikke biologiske emner Tekstillaborant Laborantarbejde
311120,5,Assistentarbejde i laboratorier,Analyseassistent - ikke biologiske emner Kemisk assistent Laborantassistent - ikke biologiske emner Laboratorieassistent - ikke biologiske emner Procesassistent - ikke biologiske emner Assistentarbejde i laboratorier
311130,5,Laboratorieteknikerarbejde,Laboratorietekniker - ikke biologiske emner Mud logger (Offshore) Laboratorieteknikerarbejde
311140,5,Teknikerarbejde inden for geologi meteorologi og astronomi,Geotekniker Geoteknisk assistent Meteorologassistent Vejrobservatør Teknikerarbejde inden for geologi meteorologi og astronomi
3112,4,Teknikerarbejde inden for byggeri- og anlæg,
311200,5,Teknikerarbejde inden for byggeri- og anlæg,Anlægskonduktør Anlægskonstruktør Anlægstekniker Byggeanlægstekniker Byggeleder Byggetekniker Bygningskonduktør Bygningskonstruktør Bygningstekniker Entreprenørtekniker Jernbanearbejder Konduktør Landinspektørassistent Landmåler Landmålerassistent Landmålingstekniker Malerkonduktør Murerkonduktør Snedkerkonduktør Tagkonduktør Tagtekniker Tømrerkonduktør Vejkonduktør Teknikerarbejde inden for byggeri- og anlæg
3113,4,Teknikerarbejde inden for det elektriske område,
311300,5,Teknikerarbejde inden for det elektriske område,Alarmtekniker Aut. EL-installatør Batteritekniker EL installatør EL konstruktør EL tekniker EL teknikerassistent Elektroinstallatør Elektrotekniker Installatørtekniker Klimatekniker Mechanic/technician electrical(Offshore) Radiokonstruktør Teknikerarbejde inden for det elektriske område
3114,4,Teknikerarbejde inden for det elektroniske område,
311400,5,Teknikerarbejde inden for det elektroniske område,Elektroniktekniker Gyrotekniker Mikrotekniker Oliefyrstekniker Radarinspektør Radartekniker Svagstrømstekniker Informatikassistent Teknikerarbejde inden for det elektronisk område
3115,4,Teknikerarbejde inden for det mekaniske område,
311510,5,Teknikerarbejde inden for VVS,VVS installatør VVS konduktør VVS tekniker Teknikerarbejde inden for VVS
311590,5,Teknikerarbejde inden for andre mekaniske områder,Dieseltekniker Gastekniker Instrumenttekniker Konstruktør Kraftværkstekniker Maskininspektør Maskinkonstruktør Maskintekniker Rotaprinttekniker Rotationstekniker Rørkonsulent Varmetekniker Værktøjskonstruktør Værktøjstekniker Våbentekniker Teknikerarbejde inden for andre mekaniske områder
3116,4,Teknikerarbejde inden for det kemiske område,
311600,5,Teknikerarbejde inden for det kemiske område,Kemisk tekniker Støberitekniker Teknikerarbejde inden for det kemiske område
3117,4,Teknikerarbejde inden for minedrift og metallurgi,
311700,5,Teknikerarbejde inden for minedrift og metallurgi,Barge engineer (Offshore) Naturgastekniker Offshoretekniker Raffinaderitekniker Rig engineer (Offshore) Subsea engineer (Offshore) Wireline logger (Offshore) Teknikerarbejde inden for minedrift og metallurgi
3118,4,Teknisk tegnearbejde,
311800,5,Teknisk tegnearbejde,Kortgrafiker Kortretter Korttegner Korttekniker Layouttegner Maskintegner Matrikelassistent Matrikelkontrollør Matrikelmester Matrikeltegner Matrikeltekniker Modeltegner Rentegner Tegner - teknisk Tegnestueassistent Teknisk designer Teknisk tegner Topograf Værktøjstegner Teknisk tegnearbejde
3119,4,Andet teknikerarbejde inden for fysisk videnskab og ingeniørvirksomhed,
311900,5,Andet teknikerarbejde inden for fysisk videnskab og ingeniørvirksomhed,Analysetekniker Arbejdsstudietekniker Betontekniker Bogkonservator Bryggeritekniker Controlroom Operator (Offshore) Driftsinspektør Driftsplanlægger Emballagetekniker Fagtekniker Farveritekniker Fredningstekniker Konfektionstekniker Kvalitetstekniker Laboratorieforvalter Malerikonservator - teknisk niveau Materieltekniker Mejeritekniker Metodetekniker Modelkonstruktør Museumstekniker Orgeltekniker Planlægningstekniker Procestekniker Produktionstekniker Q/C inspector (Offshore) Rationaliseringstekniker Skibstekniker Slibetekniker Stempeltekniker Svejsekonsulent Svejsekontrollør Svejsetekniker Synstekniker Teknisk assistent - drift planlægning og kvalitetskontrol Teknisk assistent - produktion Teknisk beregner - drift planlægning og kvalitetskontrol Teknisk beregner - produktion Teknisk planlægger Tekstiltekniker Testtekniker Tidskontrollant Tidsstudietekniker Varmekonsulent Vejtekniker Værkstedstekniker Andet teknikerarbejde inden for fysisk videnskab og ingeniørvirksomhed
313,3,Teknisk kontrolarbejde inden for processtyring,
3131,4,Teknisk kontrolarbejde på kraftværker,
313100,5,Teknisk kontrolarbejde på kraftværker,Teknisk kontrolarbejde på kraftværker
3132,4,Teknisk kontrolarbejde på forbrændings- og vandrensningsanlæg,
313200,5,Teknisk kontrolarbejde på forbrændings- og vandrensningsanlæg,Teknisk kontrolarbejde på forbrændings- og vandrensningsanlæg
3133,4,Teknisk kontrolarbejde på kemiske behandlingsanlæg,
313300,5,Teknisk kontrolarbejde på kemiske behandlingsanlæg,Teknisk kontrolarbejde på kemiske behandlingsanlæg
3134,4,Teknisk kontrolarbejde på olie- og naturgasraffinaderier,
313400,5,Teknisk kontrolarbejde på olie- og naturgasraffinaderier,Teknisk kontrolarbejde på olie- og naturgasraffinaderier
3135,4,Teknisk kontrolarbejde ved metalproduktion,
313500,5,Teknisk kontrolarbejde ved metalproduktion,Teknisk kontrolarbejde ved metalproduktion
3139,4,Andet teknisk kontrolarbejde inden for processtyring,
313900,5,Andet teknisk kontrolarbejde inden for processtyring,Andet teknisk kontrolarbejde inden for processtyring
314,3,Teknikerarbejde inden for biovidenskab,
3141,4,Teknikerarbejde inden for biovidenskab (undtagen medicinsk område),
314100,5,Teknikerarbejde inden for biovidenskab (undtagen medicinsk område),Teknikerarbejde inden for biovidenskab (undtagen medicinsk område)
3142,4,Landbrugsteknikerarbejde,
314200,5,Landbrugsteknikerarbejde,Landbrugsteknikerarbejde
3143,4,Skovbrugsteknikerarbejde,
314300,5,Skovbrugsteknikerarbejde,Skovbrugsteknikerarbejde
315,3,Teknikerarbejde inden for skibs- og luftfart,
3151,4,Teknikerarbejde inden for skibsfart,
315100,5,Teknikerarbejde inden for skibsfart,Maskinchef Maskinofficer Motorman (Offshore) Skibsmaskinchef Skibsmaskinist Skibsmaskinmester Teknikerarbejde inden for skibsfart
3152,4,Skibsførerarbejde,
315200,5,Skibsførerarbejde,Andenstyrmand Charterskipper Fyrskibsfører Fyrskipper Færgefører Færgeskipper Førstestyrmand Havnelods Lods Lodsbådfører Navigatør - skibe Overstyrmand Pramfører Senior Toolpusher (Offshore) Skibsfører Skibskaptajn Skibsoperatør Skipper Statslods Styrmand Søkaptajn Tankbådfører Toolpusher (Offshore) Tourpusher (Offshore) Skibsførerarbejde
3153,4,Flypilotarbejde,
315300,5,Flypilotarbejde,Aeronaut Astronaut Erhvervsflyver Erhvervspilot Flystyrmand Flyvenavigatør Flyverkaptajn Luftkaptajn Luftskipper Luftstyrmand Navigatør - fly Pilot Pilotaspirant Trafikflyver Flypilotarbejde
3154,4,Flyvelederarbejde,
315410,5,Flyvelederarbejde,Flyveleder Flyvelederarbejde
315420,5,Planlægning og afvikling af flytrafik i øvrigt,AFIS-operatør Flyassistent Flyradioassistent Planlægning og afvikling af flytrafik i øvrigt
3155,4,Teknikerarbejde inden for luftfartssikkerhed,
315500,5,Teknikerarbejde inden for luftfartssikkerhed,Flymaskinist Flytekniker Flyvemaskinist Flyvetekniker Luftfartsinspektør Teknikerarbejde inden for luftfartssikkerhed
32,2,Teknikerarbejde og assisterende arbejde inden for sundhedsområdet,
321,3,Teknikerarbejde inden for det medicinske og farmaceutiske område,
3211,4,Teknikerarbejde inden for brug af medicinsk røntgen- og behandlingsudstyr,
321100,5,Teknikerarbejde inden for brug af medicinsk røntgen- og behandlingsudstyr,Audiologiassistent Audiometriassistent Audiotekniker Dialysetekniker EEG assistent EEG laborant Hospitalstekniker Operationstekniker Radiograf Radiografassistent Røntgenassistent Røntgenfotograf Røntgenoperatør Røntgensygeplejerske Røntgentekniker Scanneroperatør Ultralydstekniker Neurofysiologiassistent Teknikerarbejde inden for brug af medicinsk røntgen- og behandlingsudstyr
3212,4,Teknikerarbejde i medicinske og patologiske laboratorier ,
321210,5,Bioanalytikerarbejde basisfunktioner,Bioanalytikerarbejde basisfunktioner
321220,5,Bioanalytikerarbejde specialfunktioner ,Bioanalytikerarbejde specialfunktioner
321230,5,Laborantarbejde på sygehuslaboratorier,Laborantarbejde på sygehuslaboratorier
321290,5,Andet teknikerarbejde i medicinske og patologiske laboratorier,Andet teknikerarbejde i medicinske og patologiske laboratorier
3213,4,Arbejde inden for farmaci,
321310,5,Farmakonomarbejde,Farmakonomarbejde
321390,5,Andet arbejde inden for farmaci,Andet arbejde inden for farmaci
3214,4,Teknikerarbejde inden for fremstilling af proteser,
321400,5,Teknikerarbejde inden for fremstilling af proteser ,Bandagist Chefbandagist Dentalkeramiker Dentallaborant Dentalmontør Dentaltekniker Hjælpemiddeltekniker Klinisk tandtekniker Laboratorietandtekniker Ortopæd Ortopædimekaniker Ortopædisadelmager Ortopædisnedker Ortopædist Ortopæditekniker Tandtekniker Tandteknikerassistent Teknikerarbejde inden for fremstilling af proteser
322,3,Assisterende arbejde inden for sygepleje og jordemoderarbejde,
3221,4,Assisterende arbejde inden for sygepleje,
322100,5,Assisterende arbejde inden for sygepleje,Narkoseassistent Sygeplejeassistent Sygeplejekonsulent Assisterende arbejde inden for sygepleje
3222,4,Assisterende arbejde inden for fødselshjælp,
322200,5,Assisterende arbejde inden for fødselshjælp,Assisterende arbejde inden for fødselshjælp
323,3,Assisterende arbejde inden for naturmedicin og alternativ behandling,
3230,4,Assisterende arbejde inden for naturmedicin og alternativ behandling,
323000,5,Assisterende arbejde inden for naturmedicin og alternativ behandling,Biokinesiolog Biopat Diatermiassistent Eurytmist Healer Healingkonsulent Helseinstruktør Helsekonsulent Helseterapeut Homøopat Irisolog Kinesiolog Kynolog Mensendiecklærer Naturlæge Ortopist Osteopat Yogainstruktør Assisterende arbejde inden for naturmedicin og alternativ behandling
324,3,Assisterende veterinærarbejde og veterinærteknisk arbejde,
3240,4,Assisterende veterinærarbejde og veterinærteknisk arbejde,
324000,5,Assisterende veterinærarbejde og veterinærteknisk arbejde,Veterinærassistent Veterinærmedhjælper Veterinærsygeplejerske Veterinærtekniker Assisterende veterinærarbejde og veterinærteknisk arbejde
325,3,Andet tekniker- og assistentarbejde inden for sundhedsområdet,
3251,4,Arbejde med tandpleje,
325110,5,Tandklinikassistentarbejde,Dentalassistent Tandklinikassistent Tandklinikassistent Tandklinikassistentarbejde
325120,5,Tandplejerarbejde,Tandplejeassistent Tandplejer Tandplejerarbejde
3252,4,Teknikerarbejde inden for medicinsk registrering og sundhedsinformation,
325200,5,Teknikerarbejde inden for medicinsk registrering og sundhedsinformation,Teknikerarbejde inden for medicinsk registrering og sundhedsinformation
3253,4,Assisterende sundhedsarbejde ved lokale/akutte behandlingscentre,
325300,5,Assisterende sundhedsarbejde ved lokale/akutte behandlingscentre,Assisterende sundhedsarbejde ved lokale/akutte behandlingscentre
3254,4,Teknikerarbejde inden for fremstilling af synshjælpemidler ,
325400,5,Teknikerarbejde inden for fremstilling af synshjælpemidler ,Teknikerarbejde inden for fremstilling af synshjælpemidler
3255,4,Assisterende arbejde inden for fysioterapi,
325500,5,Assisterende arbejde inden for fysioterapi,Assisterende arbejde inden for fysioterapi
3256,4,Assisterende arbejde inden for sundhedsområdet,
325600,5,Assisterende arbejde inden for sundhedsområdet,Assisterende arbejde inden for sundhedsområdet
3257,4,Arbejde med kontrol af arbejdsmiljø og sikkerhed,
325710,5,Kontrolarbejde vedr. arbejdsmiljø,Arbejdsmiljøtekniker Kontrolarbejde vedr. arbejdsmiljø
325720,5,Kontrolarbejde vedr. sikkerhed,Sikkerhedsassistent Sikkerhedsinspektør Sikkerhedskonsulent SikkerhedslederBilinspektør Kontrolarbejde vedr. sikkerhed
325730,5,Assistentarbejde og rådgivning vedr. hygiejne og miljøteknisk arbejde,Hygiejneinspektør Hygiejnekonsulent Hygiejnetekniker Levnedsmiddelinspektør Miljøassistent Miljøkontrollør Miljømedarbejder Sanitetstekniker Sundhedsinspektør Assistentarbejde og rådgivning vedr. hygiejne og miljøteknisk arbejde
3258,4,Redningsarbejde (Ambulancebehandler),
325800,5,Redningsarbejde (Ambulancebehandler),Redningsarbejde (Ambulancebehandler)
3259,4,Tekniker- og assistentarbejde inden for sundhedsområdet ikke klassificeret andetsteds,
325900,5,Tekniker- og assistentarbejde inden for sundhedsområdet ikke klassificeret andetsteds,Tekniker- og assistentarbejde inden for sundhedsområdet ikke klassificeret andetsteds
33,2,Arbejde inden for forretningsservice økonomi administration og salg,
331,3,Arbejde med finans regnskab og matematik,
3311,4,Arbejde med omsætning af værdipapirer og valuta,
331110,5,Handel med værdipapirer og valuta,Aktiedealer Aktiehandler Børsanalytiker Børschef Børsdealer Børshandler Børsmægler Dealer Fondsanalytiker Fondschef Fondshandler Obligationshandler Pantebrevshandler Seniordealer Valutahandler Valutamægler Handel med værdipapirer og valuta
331120,5,Afvikling af handel med værdipapirer og valuta (back office),Afvikler Dealerassistent Position keeper Seniorafvikler Afvikling af handel med værdipapirer og valuta (back office)
3312,4,Arbejde med kredit- og långivning,
331210,5,Arbejde med kreditbevilling og - analyse,Bankfunktionær Creditofficer Kreditanalytiker Kreditchef Kreditforeningskonsulent Kreditkonsulent Kreditmedarbejder Kreditsagsbehandler Senior Creditofficer Sparekassefuldmægtig Sparekassefunktionær Arbejde med kreditbevilling og - analyse
331220,5,Arbejde med erhverskunder - standardprodukter,Backup-medarbejder (erhvervskunder) Bankassistent Bankassistenter (erhverv) Bankfunktionær Bankmedarbejder Erhvervskundemedarbejder Erhvervsmedarbejder Erhvervssupporter Kundemedarbejder - bank Sparekasseassistent Sparekassefuldmægtig Sparekassefunktionær Arbejde med erhvervskunder - standardprodukter
331230,5,Arbejde med privatkunder - standardprodukter,Backup-medarbejder (privatkunder) Bankassistent Bankassistent (privat) Bankassistenter (privat) Bankfunktionær Bankmedarbejder Kundemedarbejder - bank Privatkundemedarbejder Privatkunderådgiver Privatmedarbejder (finans) Sparekasseassistent Sparekassefuldmægtig Sparekassefunktionær Arbejde med privatkunder - standardprodukter
331240,5,Arbejde med både erhvervs- og privatkunder - standardprodukter,Backup-medarbejder (finans) Bankassistent Bankassistent (privat og erhverv) Bankfunktionær Bankmedarbejder Kundemedarbejder - bank Sparekasseassistent Sparekassefuldmægtig Sparekassefunktionær Arbejde med både erhvervs- og privatkunder - standardprodukter
3313,4,Regnskabsarbejde,
