id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
0;test_call;requests;1597247273.7701497;-0.2590517997741699;https://www.google.com;https://www.google.com/;11406;200;True;
1;test_call;requests;1597257235.3217309;-0.32724976539611816;https://www.google.com;https://www.google.com/;12596;200;True;
